antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Cluster
"frozenset({'drawer knob', 'tin'})","frozenset({'bag', 'box', 'napkin'})",0.07341670028237192,0.07946752722872126,0.03227107704719645,0.4395604395604396,5.531321470407765,1.0,0.026436833418464194,1.6425187259252227,0.8841205920766217,0.26755852842809363,0.39117893500014456,0.42282590505940765,1
"frozenset({'bag', 'box', 'napkin'})","frozenset({'drawer knob', 'tin'})",0.07946752722872126,0.07341670028237192,0.03227107704719645,0.40609137055837563,5.531321470407765,1.0,0.026436833418464194,1.560144530293784,0.8899320771253287,0.26755852842809363,0.35903374297527785,0.42282590505940765,1
"frozenset({'sign', 'bowl', 'napkin'})",frozenset({'retrospot cake'}),0.06615570794675273,0.1036708350141186,0.03791851553045583,0.5731707317073171,5.528755812849957,1.0,0.031060098046665815,2.099971186538351,0.8771563806810349,0.28746177370030584,0.5238029900551031,0.4694647432855652,1
frozenset({'retrospot cake'}),"frozenset({'sign', 'bowl', 'napkin'})",0.1036708350141186,0.06615570794675273,0.03791851553045583,0.36575875486381326,5.528755812849957,1.0,0.031060098046665815,1.472380264157574,0.9138690464791159,0.28746177370030584,0.3208276256187443,0.4694647432855652,1
"frozenset({'tin', 'plate', 'bowl', 'retrospot cake'})","frozenset({'bag', 'napkin'})",0.04154901169826543,0.13876563130294473,0.0318676885841065,0.766990291262136,5.527235267554754,1.0,0.026102113745783258,3.696130832324864,0.8545848783190555,0.2146739130434783,0.7294468065755668,0.4983207270264169,1
"frozenset({'bag', 'tin', 'retrospot cake'})","frozenset({'plate', 'napkin'})",0.07462686567164178,0.08511496571198064,0.03509479628882614,0.47027027027027035,5.525118483412323,1.0,0.028742933175991765,1.727078891257996,0.8850574712643678,0.28155339805825247,0.4209876543209877,0.44129627257589343,1
"frozenset({'plate', 'napkin'})","frozenset({'bag', 'tin', 'retrospot cake'})",0.08511496571198064,0.07462686567164178,0.03509479628882614,0.41232227488151657,5.525118483412323,1.0,0.028742933175991765,1.5746268656716416,0.8952036327515255,0.28155339805825247,0.36492890995260663,0.44129627257589343,1
"frozenset({'candle', 'sign', 'retrospot cake'})",frozenset({'pencils'}),0.04195240016135539,0.13755546591367487,0.0318676885841065,0.7596153846153846,5.522247913376945,1.0,0.026096906633714327,3.587769261799112,0.8547741505662891,0.21584699453551912,0.7212752752392603,0.495643469433792,1
"frozenset({'parasol', 'plate'})","frozenset({'tin', 'box', 'bowl'})",0.06292860024203308,0.09519967728922953,0.03307785397337636,0.5256410256410257,5.521458061712299,1.0,0.027087071538071883,1.9074168965254081,0.8738804951544995,0.26451612903225813,0.4757307635149811,0.4365493263798349,1
"frozenset({'tin', 'box', 'bowl'})","frozenset({'parasol', 'plate'})",0.09519967728922953,0.06292860024203308,0.03307785397337636,0.3474576271186441,5.521458061712299,1.0,0.027087071538071883,1.4360314957329883,0.9050487696138664,0.26451612903225813,0.3036364432316482,0.4365493263798349,1
"frozenset({'tin', 'parasol', 'napkin'})","frozenset({'plate', 'sign'})",0.058491327148043566,0.1036708350141186,0.033481242436466316,0.5724137931034482,5.521454447873339,1.0,0.027417397709944655,2.09625369230569,0.8697618236441912,0.26018808777429464,0.5229585027468263,0.44768549577351396,1
"frozenset({'plate', 'sign'})","frozenset({'tin', 'parasol', 'napkin'})",0.1036708350141186,0.058491327148043566,0.033481242436466316,0.32295719844357973,5.521454447873339,1.0,0.027417397709944655,1.3906191317411079,0.9136022035938532,0.26018808777429464,0.2808958418773069,0.44768549577351396,1
"frozenset({'retrospot oven', 'bag', 'sign'})",frozenset({'retrospot cake'}),0.06131504638967326,0.1036708350141186,0.03509479628882614,0.5723684210526316,5.521016792955151,1.0,0.028738214230679297,2.096031278120831,0.8723629160924479,0.2701863354037267,0.5229078828935525,0.4554449109154209,1
frozenset({'retrospot cake'}),"frozenset({'retrospot oven', 'bag', 'sign'})",0.1036708350141186,0.06131504638967326,0.03509479628882614,0.33852140077821014,5.521016792955151,1.0,0.028738214230679297,1.4190707828109057,0.9135861862048272,0.2701863354037267,0.29531351634257963,0.4554449109154209,1
"frozenset({'bag', 'bowl', 'sign'})","frozenset({'box', 'retrospot cake'})",0.1306978620411456,0.063735377168213,0.045986284792254944,0.3518518518518519,5.520511017346461,1.0,0.03765620725998346,1.4445225609404715,0.9419709366222984,0.30978260869565216,0.3077297461183718,0.536685419596812,1
"frozenset({'box', 'retrospot cake'})","frozenset({'bag', 'bowl', 'sign'})",0.063735377168213,0.1306978620411456,0.045986284792254944,0.7215189873417721,5.52051101734646,1.0,0.03765620725998346,3.1215849499431583,0.874600331073267,0.30978260869565216,0.6796499162971011,0.536685419596812,1
"frozenset({'frame', 'dotcom postage', 'bag'})","frozenset({'lunch box', 'sign'})",0.05526421944332392,0.1189995966115369,0.03630496167809601,0.656934306569343,5.520475071136954,1.0,0.029728541857289004,2.568022452430201,0.8667568080463042,0.26315789473684215,0.6105953049383706,0.48100952616602743,1
"frozenset({'lunch box', 'sign'})","frozenset({'frame', 'dotcom postage', 'bag'})",0.1189995966115369,0.05526421944332392,0.03630496167809601,0.3050847457627119,5.520475071136954,1.0,0.029728541857289004,1.359497830557168,0.9294617419617419,0.26315789473684215,0.2644342804209064,0.48100952616602743,1
"frozenset({'bag', 'tin', 'plate'})","frozenset({'bowl', 'retrospot cake'})",0.10891488503428802,0.06776926179911255,0.040742234772085516,0.37407407407407406,5.51981922398589,1.0,0.03336115341437661,1.4893627178357371,0.9189185555042603,0.2997032640949555,0.3285718864689008,0.48763227513227503,1
"frozenset({'bowl', 'retrospot cake'})","frozenset({'bag', 'tin', 'plate'})",0.06776926179911255,0.10891488503428802,0.040742234772085516,0.601190476190476,5.519819223985889,1.0,0.03336115341437661,2.2343626763319335,0.8783604885802297,0.2997032640949555,0.5524450839638706,0.48763227513227503,1
"frozenset({'tin', 'napkin', 'sign'})","frozenset({'parasol', 'plate'})",0.09640984267849939,0.06292860024203308,0.033481242436466316,0.3472803347280335,5.518640703787148,1.0,0.027414305987153727,1.4356414393727828,0.9061585628227193,0.2660256410256411,0.3034472448518274,0.43966580838965774,1
"frozenset({'parasol', 'plate'})","frozenset({'tin', 'napkin', 'sign'})",0.06292860024203308,0.09640984267849939,0.033481242436466316,0.532051282051282,5.518640703787147,1.0,0.027414305987153727,1.9309597882486862,0.8737818255371895,0.2660256410256411,0.4821228250915751,0.43966580838965774,1
"frozenset({'tin', 'napkin', 'parasol', 'sign'})","frozenset({'bag', 'plate'})",0.048406615570794675,0.12384025816861638,0.03307785397337636,0.6833333333333333,5.51786102062975,1.0,0.027083166204020185,2.766820237362264,0.8604203930975299,0.2376811594202899,0.6385742786985881,0.4752171552660152,1
"frozenset({'dotcom postage', 'bag'})","frozenset({'frame', 't-lights', 'sign'})",0.09721661960467931,0.0609116579265833,0.0326744655102864,0.33609958506224064,5.517820340194004,1.0,0.026752840032147406,1.4145018152480837,0.9069385143260628,0.2604501607717042,0.29303731588028115,0.43626171306092165,1
"frozenset({'frame', 't-lights', 'sign'})","frozenset({'dotcom postage', 'bag'})",0.0609116579265833,0.09721661960467931,0.0326744655102864,0.5364238410596026,5.517820340194003,1.0,0.026752840032147406,1.9474327205670487,0.871876458359849,0.2604501607717042,0.486503441459676,0.43626171306092165,1
"frozenset({'dotcom postage', 't-lights'})","frozenset({'bag', 'lunch box', 'tin', 'sign'})",0.05808793868495361,0.1044776119402985,0.033481242436466316,0.5763888888888888,5.516865079365079,1.0,0.02741235332012788,2.114020063616344,0.8692293800469544,0.25937499999999997,0.5269675925925925,0.44842610467610466,1
"frozenset({'bag', 'lunch box', 'tin', 'sign'})","frozenset({'dotcom postage', 't-lights'})",0.1044776119402985,0.05808793868495361,0.033481242436466316,0.3204633204633205,5.516865079365079,1.0,0.02741235332012788,1.3861092265943011,0.9142570281124498,0.25937499999999997,0.27855613337412055,0.44842610467610466,1
"frozenset({'retrospot cake', 'napkin'})","frozenset({'bag', 'bowl', 'sign'})",0.05203711173860428,0.1306978620411456,0.03751512706736587,0.7209302325581395,5.516006316393914,1.0,0.030713987816334092,3.114999327685894,0.8636513383665065,0.2583333333333333,0.6789726433928667,0.5039836347975882,1
"frozenset({'retrospot cake', 'bag', 'sign'})","frozenset({'box', 'bowl'})",0.0754336425978217,0.11052843888664785,0.045986284792254944,0.6096256684491979,5.5155548616261365,1.0,0.03764872203638437,2.2785093414821485,0.8854903401610482,0.3285302593659942,0.5611165678392569,0.5128420313048909,1
"frozenset({'box', 'bowl'})","frozenset({'retrospot cake', 'bag', 'sign'})",0.11052843888664785,0.0754336425978217,0.045986284792254944,0.41605839416058393,5.5155548616261365,1.0,0.03764872203638437,1.5833198870512304,0.9204280542626407,0.3285302593659942,0.368415688972115,0.5128420313048909,1
"frozenset({'tin', 'popcorn holder'})","frozenset({'dotcom postage', 'sign'})",0.06938281565147236,0.0790641387656313,0.030254134731746672,0.43604651162790703,5.515098481252967,1.0,0.024768442167128445,1.6329996714671282,0.8797168039300679,0.2559726962457339,0.3876300053988531,0.40934978642619846,1
"frozenset({'dotcom postage', 'sign'})","frozenset({'tin', 'popcorn holder'})",0.0790641387656313,0.06938281565147236,0.030254134731746672,0.38265306122448983,5.515098481252967,1.0,0.024768442167128445,1.5074460176224085,0.8889648123813696,0.2559726962457339,0.33662632803446485,0.40934978642619846,1
"frozenset({'jumbo vintage', 'bag', 'sign'})","frozenset({'frame', 'tin'})",0.07099636950383219,0.09479628882613957,0.03711173860427592,0.5227272727272728,5.514216634429402,1.0,0.030381546255183314,1.8966172996023747,0.8812135399950914,0.2884012539184953,0.4727455031599418,0.45710831721470024,1
"frozenset({'frame', 'tin'})","frozenset({'jumbo vintage', 'bag', 'sign'})",0.09479628882613957,0.07099636950383219,0.03711173860427592,0.3914893617021277,5.514216634429402,1.0,0.030381546255183314,1.526684287878318,0.9043827016972796,0.2884012539184953,0.34498572629595076,0.45710831721470024,1
"frozenset({'sign', 'bowl', 'bag', 'tin', 'box'})","frozenset({'plate', 'napkin'})",0.07220653489310205,0.08511496571198064,0.033884630899556276,0.46927374301675984,5.513410468903069,1.0,0.02773877415794896,1.7238360119742682,0.8823343685300208,0.27450980392156865,0.4198984166395713,0.4336890042098017,1
"frozenset({'plate', 'napkin'})","frozenset({'sign', 'bowl', 'bag', 'tin', 'box'})",0.08511496571198064,0.07220653489310205,0.033884630899556276,0.3981042654028436,5.513410468903069,1.0,0.02773877415794896,1.5414521349413817,0.8947835306962292,0.27450980392156865,0.3512610756233258,0.4336890042098017,1
"frozenset({'tin', 'parasol', 'napkin'})","frozenset({'bag', 'plate'})",0.058491327148043566,0.12384025816861638,0.03993545784590561,0.6827586206896552,5.513220262832753,1.0,0.032691876791266894,2.7618078818597964,0.8694745224308207,0.2804532577903683,0.6379183336508542,0.5026170953611142,1
"frozenset({'bag', 'plate'})","frozenset({'tin', 'parasol', 'napkin'})",0.12384025816861638,0.058491327148043566,0.03993545784590561,0.3224755700325733,5.513220262832753,1.0,0.032691876791266894,1.389630589257455,0.9343248321148874,0.2804532577903683,0.28038429224967837,0.5026170953611142,1
"frozenset({'plate', 'bag', 'tin', 'sign'})","frozenset({'box', 'napkin'})",0.08430818878580072,0.08592174263816055,0.03993545784590561,0.4736842105263158,5.5129725722757605,1.0,0.03269155134676259,1.736748688987495,0.8939794419970633,0.30650154798761614,0.4242114553816138,0.46923647146034103,1
"frozenset({'box', 'napkin'})","frozenset({'plate', 'bag', 'tin', 'sign'})",0.08592174263816055,0.08430818878580072,0.03993545784590561,0.46478873239436624,5.5129725722757605,1.0,0.03269155134676259,1.7108978577949514,0.8955575169167402,0.30650154798761614,0.41551157163243785,0.46923647146034103,1
"frozenset({'plate', 'bag', 'tin', 'napkin'})","frozenset({'retrospot cake', 'sign'})",0.07018959257765228,0.08027430415490117,0.031060911657926585,0.4425287356321839,5.512707214232081,1.0,0.025426490954839533,1.6498172275984244,0.8803955263825114,0.26013513513513514,0.39387225247025615,0.414731704499509,1
"frozenset({'retrospot cake', 'sign'})","frozenset({'plate', 'bag', 'tin', 'napkin'})",0.08027430415490117,0.07018959257765228,0.031060911657926585,0.3869346733668342,5.51270721423208,1.0,0.025426490954839533,1.5166579596479277,0.8900489861016178,0.26013513513513514,0.34065555543443904,0.414731704499509,1
"frozenset({'sign', 'bag', 'tin', 'box', 'plate'})",frozenset({'retrospot cake'}),0.05929810407422348,0.1036708350141186,0.033884630899556276,0.5714285714285715,5.511951083935521,1.0,0.02773714693542742,2.0914347183003903,0.8701758147512866,0.2625,0.521859328790022,0.44913841022790446,1
"frozenset({'bag', 'bowl', 'hot water bottle'})",frozenset({'retrospot cake'}),0.0536506655909641,0.1036708350141186,0.03065752319483663,0.5714285714285715,5.511951083935521,1.0,0.02509551389395814,2.0914347183003903,0.8649829497016198,0.24203821656050956,0.521859328790022,0.43357420789327406,1
frozenset({'retrospot cake'}),"frozenset({'sign', 'bag', 'tin', 'box', 'plate'})",0.1036708350141186,0.05929810407422348,0.033884630899556276,0.32684824902723736,5.51195108393552,1.0,0.02773714693542742,1.3974588858550552,0.9132538253825382,0.2625,0.2844154413973077,0.44913841022790446,1
"frozenset({'drawer knob', 'bag', 'bowl', 'sign'})","frozenset({'tin', 'napkin'})",0.042759177087535294,0.1335215812827753,0.03146430012101654,0.7358490566037736,5.511087043265121,1.0,0.02575502718193861,3.280239728000923,0.8551114568813684,0.21727019498607242,0.695144232458452,0.4857493017157841,1
"frozenset({'retrospot cake', 'box', 'sign'})","frozenset({'bag', 'tin', 'plate'})",0.05647438483259379,0.10891488503428802,0.033884630899556276,0.6000000000000001,5.508888888888889,1.0,0.027733729768132185,2.2277127874142804,0.8674647285164601,0.2576687116564418,0.5511090991398824,0.4555555555555556,1
"frozenset({'bag', 'tin', 'plate'})","frozenset({'retrospot cake', 'box', 'sign'})",0.10891488503428802,0.05647438483259379,0.033884630899556276,0.3111111111111111,5.508888888888889,1.0,0.027733729768132185,1.3696339575010734,0.9185151652331371,0.2576687116564418,0.2698779155384542,0.4555555555555556,1
"frozenset({'retrospot cake', 'plate'})","frozenset({'sign', 'napkin'})",0.053247277127874144,0.11415893505445744,0.033481242436466316,0.6287878787878788,5.508004068958132,1.0,0.027402589984998636,2.3863473586288086,0.864477081739827,0.25,0.5809495225478832,0.4610370489345754,1
"frozenset({'bowl', 'parasol'})","frozenset({'sign', 'retrospot cake'})",0.07664380798709157,0.08027430415490117,0.033884630899556276,0.4421052631578948,5.507431896323725,1.0,0.02773210254561064,1.6485649265148,0.8863612723376812,0.2754098360655738,0.3934118190212374,0.43210790796085696,1
"frozenset({'sign', 'retrospot cake'})","frozenset({'bowl', 'parasol'})",0.08027430415490117,0.07664380798709157,0.033884630899556276,0.42211055276381915,5.507431896323724,1.0,0.02773210254561064,1.5978076713962504,0.8898600668337511,0.2754098360655738,0.37414244661490065,0.43210790796085696,1
"frozenset({'sign', 'bowl', 'retrospot cake', 'bag', 'box'})","frozenset({'tin', 'plate'})",0.045986284792254944,0.12424364663170634,0.03146430012101654,0.6842105263157894,5.507006151742993,1.0,0.025750796403382605,2.7732284523329294,0.8578630671653927,0.2267441860465116,0.6394094402288539,0.46872863978127133,1
"frozenset({'bowl', 'parasol'})","frozenset({'plate', 'bag', 'sign'})",0.07664380798709157,0.0927793465106898,0.0391286809197257,0.5105263157894737,5.50258581235698,1.0,0.032017718500592554,1.8534615501394511,0.8861880891579179,0.3003095975232198,0.46046898036554257,0.46613272311212817,1
"frozenset({'plate', 'bag', 'sign'})","frozenset({'bowl', 'parasol'})",0.0927793465106898,0.07664380798709157,0.0391286809197257,0.4217391304347826,5.50258581235698,1.0,0.032017718500592554,1.596781384683977,0.9019495491696194,0.3003095975232198,0.3737401941231219,0.46613272311212817,1
"frozenset({'dotcom postage', 'sign'})","frozenset({'bag', 'natural slate', 'tin'})",0.0790641387656313,0.07139975796692215,0.031060911657926585,0.3928571428571429,5.50221953188055,1.0,0.025415751286197365,1.5294592221721284,0.8885039620913472,0.26013513513513514,0.34617413429316124,0.41394269572235676,1
"frozenset({'bag', 'natural slate', 'tin'})","frozenset({'dotcom postage', 'sign'})",0.07139975796692215,0.0790641387656313,0.031060911657926585,0.4350282485875706,5.502219531880549,1.0,0.025415751286197365,1.6300564743848325,0.8811705236553196,0.26013513513513514,0.386524322491716,0.41394269572235676,1
"frozenset({'plate', 'bowl', 'sign'})","frozenset({'box', 'parasol'})",0.07180314643001211,0.07866075030254134,0.031060911657926585,0.43258426966292135,5.499366176894267,1.0,0.02541282228565859,1.6237464004569073,0.8814518814518815,0.26013513513513514,0.3841402821779256,0.4137280322673581,1
